,id,title,runtime,original_language,budget,release_date,revenue,vote_average,popularity
4557,212494,Don't Go to the Reunion,70.0,en,18000,2013-10-05,0.0,4.9,0.223536
4558,66,Absolute Power,121.0,en,50000000,1997-02-14,50068310.0,6.4,7.66124
4559,124134,"Up, Up, and Away",90.0,en,0,2000-01-22,0.0,4.8,3.112302
4560,115596,Ornamental Hairpin,75.0,ja,0,1941-08-26,0.0,6.0,0.212205
4561,37661,Icon,166.0,en,0,2005-01-01,0.0,4.0,0.513753
4562,543,Blackmail,84.0,en,0,1929-06-30,0.0,6.8,3.956703
4563,18881,Kite,50.0,ja,0,1998-02-25,0.0,6.5,1.718354
4564,30278,Comfort and Joy,106.0,en,0,1984-10-10,0.0,6.5,4.772901
4565,159012,Narco Cultura,103.0,en,0,2013-11-22,0.0,7.1,1.551364
4566,26520,Bob & Carol & Ted & Alice,101.0,en,2000000,1969-09-17,30000000.0,6.2,1.81433
4567,650,Boyz n the Hood,112.0,en,6500000,1991-07-12,57504069.0,7.4,6.866506
4568,111398,Yearning,98.0,ja,0,1964-01-15,0.0,8.2,1.627702
4569,702,A Streetcar Named Desire,125.0,en,1800000,1951-09-18,8000000.0,7.6,7.301719
4570,77051,The Cutlass,210.0,en,0,1973-01-01,0.0,5.5,0.082778
4571,76083,Tarzan the Fearless,85.0,en,0,1933-08-11,0.0,2.8,0.756556
4572,31978,Defying Gravity,92.0,en,0,1997-07-09,0.0,4.8,1.089872
4573,2924,Backdraft,137.0,en,75000000,1991-05-24,152368585.0,6.4,9.883727
4574,264482,The Thirteen,90.0,ru,0,1937-05-08,0.0,5.5,0.197008
4575,17473,The Room,99.0,en,0,2003-06-27,0.0,4.3,6.490979
4576,152989,The Stroller Strategy,90.0,fr,0,2012-11-10,3462.0,5.4,2.156134
4577,22102,Troop Beverly Hills,105.0,en,0,1989-03-22,0.0,5.6,3.196522
4578,171229,Second Skin,100.0,en,0,1999-12-13,0.0,6.3,0.831471
4579,36867,Shark Skin Man and Peach Hip Girl,108.0,ja,0,1998-01-01,0.0,6.7,0.651725
4580,109398,Our Trip to Africa,13.0,de,0,1966-01-01,0.0,6.9,0.299673
4581,49035,Alaipayuthey,156.0,ta,2000000,2000-04-14,6000000.0,6.7,0.570021
4582,10285,Jason Goes to Hell: The Final Friday,87.0,en,3000000,1993-08-13,15938065.0,4.2,9.223325
4583,333367,Sky,100.0,en,0,2015-09-16,0.0,6.4,1.563618
4584,48301,Return to the 36th Chamber,99.0,zh,0,1980-08-24,0.0,6.8,2.609107
4585,41800,Superman and the Mole-Men,58.0,en,275000,1951-11-23,0.0,5.8,0.860528
4586,67884,Chinese Take-Out,93.0,es,5000000,2011-03-24,0.0,7.1,3.843784
4587,83330,The Catechism Cataclysm,75.0,en,0,2011-10-19,0.0,3.9,0.315696
4588,10831,The Draughtsman's Contract,103.0,en,0,1982-10-02,0.0,6.9,2.444637
4589,21780,Annie: A Royal Adventure,92.0,en,0,1995-11-18,0.0,3.6,1.442372
4590,378485,We Are the Flesh,79.0,es,0,2016-10-01,0.0,6.0,1.608321
4591,369228,Dobbiamo parlare,0.0,it,0,2015-11-19,0.0,5.6,0.886695
4592,43206,Pitbullterje,80.0,no,0,2005-11-04,0.0,6.5,0.190787
4593,18904,A Summer Place,130.0,en,0,1959-11-18,0.0,6.5,4.834431
4594,28564,Manhattan Melodrama,93.0,en,0,1934-05-04,0.0,6.3,2.479383
4595,295560,Clint Eastwood: Out of the Shadows,87.0,en,0,2000-09-27,0.0,8.5,1.036699
4596,129966,David et Madame Hansen,89.0,fr,8806000,2012-08-29,0.0,6.7,1.125103
4597,72003,The Dark Knight,86.0,en,0,2011-07-11,0.0,6.3,0.077992
4598,47850,Orchestra Rehearsal,70.0,it,0,1978-10-01,0.0,5.5,1.277491
4599,72465,Private Lessons,105.0,fr,0,2008-02-04,0.0,5.6,1.604897
4600,173917,Stand Clear of the Closing Doors,94.0,en,0,2014-05-24,0.0,7.0,0.277707
4601,38243,Fatty Finn,91.0,en,0,1980-12-18,0.0,6.7,0.432522
4602,343702,The Sweet Escape,105.0,fr,0,2015-06-10,0.0,6.5,2.84509
4603,50078,Jewel Robbery,68.0,en,0,1932-08-13,0.0,5.8,0.745458
4604,55615,Burn Up!,50.0,ja,0,1991-03-21,0.0,5.0,0.067036
4605,316437,Pairon Talle,99.0,hi,0,2011-01-15,0.0,5.0,0.059486
4606,240733,Shame the Devil,95.0,de,3000000,2013-12-02,0.0,3.5,1.731445
4607,69912,The Taking of Power by Louis XIV,90.0,en,0,1966-10-08,0.0,6.9,0.598802
4608,37820,Death in Brunswick,109.0,en,0,1990-11-08,0.0,6.1,0.913987
4609,53019,Der var engang,103.0,da,0,1966-10-01,0.0,6.0,0.673009
4610,368993,Mascots,89.0,en,20000000,2016-10-11,0.0,5.8,4.136987
4611,67,Paradise Now,90.0,en,0,2005-02-14,3357075.0,6.9,3.714186
4612,53685,Telling You,94.0,en,0,1998-08-07,0.0,1.5,0.376634
4613,11285,Cocoon: The Return,116.0,en,17500000,1988-09-13,25024919.0,5.4,12.167265
4614,8844,Jumanji,104.0,en,65000000,1995-12-15,262797249.0,6.9,17.015539
4615,194722,At Middleton,101.0,en,2500000,2013-05-17,0.0,5.9,6.195085
4616,191312,For Elise,75.0,es,0,2013-09-20,0.0,4.8,1.322456
4617,291351,The Sea of Trees,110.0,en,0,2016-04-27,0.0,6.3,8.316558
4618,33786,Starring Maja,91.0,en,0,2009-09-11,0.0,6.7,0.155356
4619,196355,Muhammad Ali's Greatest Fight,97.0,en,0,2013-10-04,0.0,5.9,1.656774
4620,244331,Homeless in America,30.0,en,0,2004-08-18,0.0,1.0,0.468157
4621,30950,Metroland,105.0,en,0,1997-08-30,0.0,6.1,0.503503
4622,29886,The Bride Came C.O.D.,92.0,en,0,1941-07-12,0.0,7.8,4.725522
4623,18658,Clean Slate,107.0,en,0,1994-05-06,7355425.0,5.7,2.724621
4624,18070,Black Dawn,96.0,en,16000000,2005-01-01,0.0,3.6,9.989719
4625,33278,Deadly Friend,91.0,en,0,1986-10-10,8988731.0,5.9,5.012318
4626,54527,Into Eternity,75.0,en,900000,2010-11-12,0.0,7.4,1.227597
4627,332280,Shark Killer,0.0,en,0,2015-03-23,0.0,5.8,0.649879
4628,37921,In Harm's Way,165.0,en,0,1965-04-06,0.0,6.5,2.29139
4629,36447,Carried Away,109.0,en,0,1996-01-26,0.0,5.4,1.67218
4630,27292,Prime Cut,88.0,en,0,1972-06-28,0.0,6.1,3.156583
4631,11008,Major Payne,95.0,en,0,1995-03-24,0.0,6.1,9.253362
4632,153518,The Angry Birds Movie,97.0,en,73000000,2016-05-11,349779543.0,5.9,11.171927
4633,58430,Solomon,180.0,en,0,1997-12-15,0.0,6.3,1.631905
4634,25584,Every Other Week,97.0,sv,0,2006-01-13,0.0,4.5,0.49983
4635,29628,Get Crazy,92.0,en,0,1983-08-05,1645711.0,8.4,0.584128
4636,136835,No Good Deed,83.0,en,13200000,2014-09-10,53830415.0,5.6,24.644321
4637,13576,This Is It,111.0,en,60000000,2009-10-28,0.0,6.7,7.015456
4638,249703,Do I Have to Take Care of Everything?,7.0,fi,0,2014-02-28,0.0,6.0,0.462593
4639,295887,Beethoven's Treasure Tail,98.0,en,0,2014-10-02,0.0,6.7,1.206403
4640,33814,Cast a Dark Shadow,82.0,en,0,1955-09-20,0.0,6.0,0.756618
4641,83633,Pigskin Parade,93.0,en,0,1936-10-23,0.0,6.0,0.10884
4642,35717,Pola X,134.0,fr,0,1999-05-12,0.0,6.0,1.698111
4643,11244,The Meteor Man,100.0,en,30,1993-08-06,0.0,4.6,4.869901
4644,289673,Cinderella,90.0,en,0,2000-01-01,0.0,5.6,1.085134
4645,43188,The Pride of St. Louis,93.0,en,0,1952-01-01,0.0,7.0,0.080581
4646,63665,Hanna K.,111.0,fr,0,1983-09-07,114247.0,6.4,0.71649
4647,42041,Noriko's Dinner Table,159.0,ja,0,2005-06-04,0.0,6.8,1.326198
4648,260522,Easy on the Eyes,83.0,ru,2153912,2014-02-27,4864560.0,3.9,0.334881
4649,71402,Coming Apart,110.0,fr,0,1969-10-26,0.0,6.0,0.186614
4650,363889,The Funhouse Massacre,90.0,en,0,2015-11-13,0.0,5.8,2.013548
4651,31662,Affliction,114.0,en,6000000,1997-08-28,6330054.0,5.8,4.40959
4652,10822,Savage Grace,97.0,en,4600000,2007-05-18,0.0,5.7,5.225054
4653,110552,The Protector 2,104.0,th,0,2013-10-23,3302463.0,5.5,13.517632
4654,51881,The Parent Trap II,81.0,en,0,1986-07-26,0.0,5.1,0.917734
4655,197562,An Enemy of the People,99.0,bn,0,1990-01-19,0.0,8.2,0.366271
4656,83869,As Cool as I Am,92.0,en,0,2013-06-21,0.0,4.9,2.440124
4657,39102,Dragon Ball Z: Lord Slug,43.0,ja,0,1991-03-19,0.0,6.2,3.961243
4658,124295,Anna,100.0,en,0,1994-02-16,0.0,3.8,0.464036
4659,240483,Robot Overlords,90.0,en,21000000,2015-01-29,0.0,4.8,6.184303
4660,196802,Romance in Manhattan,73.0,en,0,1935-01-11,0.0,3.3,0.118509
4661,30713,Shiver,91.0,es,0,2008-02-08,0.0,5.4,1.631904
4662,14836,Coraline,100.0,en,60000000,2009-02-05,124596398.0,7.3,16.639915
4663,397243,The Autopsy of Jane Doe,86.0,en,0,2016-12-21,5972942.0,6.3,31.772396
4664,171910,I Am Divine,90.0,en,0,2013-03-09,0.0,7.0,4.69296
4665,378227,Natsamrat,166.0,mr,0,2016-01-01,0.0,8.8,0.251476
4666,16825,The Case of the Scorpion's Tail,90.0,en,0,1971-08-16,0.0,7.0,5.913654
4667,339355,Larry Gaye: Renegade Male Flight Attendant,99.0,en,0,2015-06-05,0.0,5.1,0.69891
4668,142293,Bending Colours,38.0,en,0,2012-01-01,0.0,4.3,0.19551
4669,121573,My Amityville Horror,88.0,en,0,2013-03-14,0.0,5.9,2.093526
4670,58035,To the Shores of Tripoli,86.0,en,0,1942-11-09,0.0,7.0,0.060829
4671,53403,A Night Out,33.0,en,0,1915-02-15,0.0,5.5,0.403987
4672,217014,De Nieuwe Wildernis,0.0,nl,0,2013-09-26,0.0,7.7,0.77019
4673,47802,Simple Men,105.0,en,0,1992-10-14,0.0,7.1,1.595591
4674,296095,Little White Lie,65.0,en,0,2014-07-29,0.0,5.3,0.432039
4675,111188,Extraordinary Stories,245.0,es,0,2008-05-01,0.0,8.0,0.274637
4676,40060,The Manitou,104.0,en,0,1978-04-28,0.0,5.9,1.664737
4677,21989,Hot Dog... The Movie,96.0,en,0,1984-01-13,0.0,4.4,2.029222
4678,87123,Heat Lightning,63.0,en,0,1934-03-03,0.0,7.0,0.092141
4679,127083,It Rains in My Village,84.0,sr,0,1968-01-01,0.0,6.6,0.607027
4680,27721,In Bar,95.0,en,0,2007-01-01,0.0,5.8,1.959976
4681,256222,Sleep,321.0,en,0,1963-01-01,0.0,6.0,0.149295
4682,123182,Coastlines,110.0,en,0,2002-01-15,0.0,6.0,1.084028
4683,47518,The Tortured,79.0,en,8500000,2010-06-15,0.0,5.3,3.436769
4684,26776,The Halliday Brand,79.0,en,0,1957-01-01,0.0,6.0,0.697442
4685,92395,Evidence,78.0,en,0,2011-02-28,0.0,5.1,2.299756
4686,10961,Behind the Mask: The Rise of Leslie Vernon,92.0,en,0,2006-10-13,69136.0,6.6,5.241144
4687,10054,Spy Kids,88.0,en,35000000,2001-03-18,147934180.0,5.5,9.576745
4688,133018,A Streetcar Named Desire,119.0,en,0,1984-03-04,0.0,5.0,1.1622
4689,379297,Toni Braxton: Unbreak My Heart,85.0,en,0,2016-01-23,0.0,5.1,0.319065
4690,82326,Koran by Heart,90.0,en,0,2011-10-24,0.0,6.0,0.048765
4691,239566,Get on Up,139.0,en,0,2014-08-01,31911598.0,6.4,7.92736
4692,68659,The Horsemen,109.0,en,0,1971-08-16,0.0,6.0,0.000844
4693,18074,Duets,112.0,en,0,2000-09-09,0.0,5.5,3.587042
4694,300176,Joanna,45.0,pl,0,2013-06-28,0.0,6.0,0.095886
4695,174,Star Trek VI: The Undiscovered Country,113.0,en,27000000,1991-12-05,96900000.0,6.7,5.90057
4696,142012,Gang in Blue,97.0,en,0,1996-09-08,0.0,6.0,0.652515
4697,202495,Polite People,0.0,en,0,2013-03-31,0.0,7.0,0.113596
4698,1853,In the Realms of the Unreal,81.0,en,0,2004-01-01,0.0,7.5,1.33424
4699,11719,One Foot in Heaven,99.0,it,0,1991-03-15,0.0,6.1,1.085264
4700,39340,Behind Convent Walls,95.0,it,0,1978-01-25,0.0,6.4,1.224938
4701,26573,Dr. Goldfoot and the Bikini Machine,88.0,en,0,1965-11-06,0.0,6.1,10.031602
4702,298165,He Took His Skin Off for Me,11.0,en,0,2014-10-18,0.0,6.7,1.03593
4703,673,Harry Potter and the Prisoner of Azkaban,141.0,en,130000000,2004-05-31,789804554.0,7.7,28.460276
4704,64765,Love and Lies,90.0,en,0,1980-06-06,0.0,6.4,0.521762
4705,412519,Honey 3: Dare to Dance,97.0,en,0,2016-11-30,0.0,5.1,3.103057
4706,678,Out of the Past,97.0,en,0,1947-11-13,0.0,7.6,5.34379
4707,96366,Days of Glory,86.0,fr,0,1944-06-16,0.0,5.1,1.131074
4708,18571,Phantom Punch,105.0,en,0,2009-01-01,0.0,5.6,2.228889
4709,31124,Five the Hard Way,89.0,en,0,1969-05-01,0.0,1.0,0.211993
4710,41165,Nora,106.0,en,0,2000-04-05,0.0,6.1,1.129891
4711,31065,Ike: Countdown to D-Day,89.0,en,0,2004-05-31,0.0,5.7,6.988241
4712,18638,Faith of My Fathers,90.0,en,0,2005-05-30,0.0,6.2,0.628498
4713,29257,Under the Gun,83.0,en,0,1951-02-22,0.0,6.3,0.996367
4714,39317,Money Is Not Everything,0.0,en,0,2001-01-05,0.0,8.2,0.113477
4715,89581,Child Bride,62.0,en,0,1938-03-02,0.0,4.7,0.590598
4716,381015,The Other Half,103.0,en,0,2016-12-02,0.0,6.9,1.725625
4717,64272,War of the Shaolin Temple,89.0,en,0,1980-09-14,0.0,6.0,0.003013
4718,11549,Invasion of the Body Snatchers,80.0,en,417000,1956-02-05,0.0,7.3,6.135431
4719,93142,Man Without a Memory,92.0,it,0,1974-08-23,0.0,5.9,0.00363
4720,21028,Moscow Does Not Believe in Tears,142.0,ru,0,1980-02-11,0.0,7.9,3.494578
4721,38256,Hierro,94.0,es,0,2009-09-26,0.0,6.1,1.908312
4722,78705,Live-In Maid,83.0,en,0,2004-09-21,0.0,7.8,0.9422
4723,436769,My Way: The Rise and Fall of Silvio Berlusconi,98.0,it,0,2016-11-08,0.0,7.3,0.165569
4724,54154,5th Day of Peace,103.0,it,0,1970-09-09,0.0,4.5,0.284301
4725,270306,Maryam,87.0,en,0,2002-02-22,0.0,8.0,0.147295
4726,42172,Hardcore,109.0,en,0,1979-02-09,0.0,6.7,2.417741
4727,174371,Flex Is Kings,83.0,en,0,2013-04-18,0.0,6.3,0.528214
4728,42231,You Light Up My Life,90.0,en,0,1977-08-31,0.0,5.3,0.411176
4729,55909,Claudine,92.0,en,0,1974-04-22,0.0,6.1,1.421475
4730,54551,Banana,4.0,en,0,2010-12-13,0.0,7.2,5.958505
4731,104776,Ana-ta-han,92.0,ja,0,1953-06-28,0.0,7.8,0.475386
4732,16766,Japan Sinks,135.0,ja,0,2006-07-15,47636016.0,4.2,1.187029
4733,76157,Il bell'Antonio,99.0,it,0,1960-03-04,0.0,6.4,0.435287
4734,13428,Two Hands,103.0,en,0,1999-07-29,0.0,6.4,9.289588
4735,42081,Sugarbaby,86.0,de,0,1985-10-01,0.0,6.0,0.318622
4736,27505,The Unholy Three,86.0,en,103000,1925-09-16,704000.0,5.8,1.345287
4737,7984,In the Name of the Father,133.0,en,13000000,1993-12-12,65796862.0,7.6,7.405895
4738,32862,Revenge of the Zombies,61.0,en,0,1943-09-17,0.0,5.0,0.476775
4739,36698,The Interceptor,90.0,ru,7000000,2009-10-08,1877122.0,4.4,1.08213
4740,41749,Hello Down There,88.0,en,0,1969-01-01,0.0,5.3,0.236318
4741,356901,Five Nights in Maine,82.0,en,0,2016-08-05,0.0,5.4,1.448776
4742,135275,Wild and Woolly,72.0,en,0,1917-06-24,0.0,7.0,0.109246
4743,232572,A Walk in the Woods,104.0,en,8000000,2015-09-02,35991087.0,5.7,12.019571
4744,138906,Le Grand Amour,87.0,fr,0,1969-03-21,0.0,6.0,0.302462
4745,40653,Herostratus,142.0,en,0,1967-07-10,0.0,5.9,0.506447
4746,37560,Door-to-Door Maniac,80.0,en,0,1961-12-07,0.0,6.3,0.619492
4747,9350,Cliffhanger,112.0,en,70000000,1993-05-28,255000211.0,6.1,9.830853
4748,431242,Innsaei,0.0,en,0,2016-06-30,0.0,6.0,0.255678
4749,139997,And While We Were Here,83.0,en,0,2013-09-13,0.0,6.0,1.797315
4750,356864,Fat Man on a Beach,0.0,en,0,1973-01-02,0.0,6.5,0.000431
4751,254,King Kong,187.0,en,207000000,2005-12-14,550000000.0,6.6,19.761164
4752,43967,Urusei Yatsura 2: Beautiful Dreamer,95.0,ja,0,1984-02-11,0.0,7.1,2.310297
4753,51411,Ma and Pa Kettle Go to Town,79.0,en,0,1950-01-04,0.0,6.2,0.307504
4754,245025,Freeheld,40.0,en,0,2007-01-18,0.0,8.5,0.104152
4755,25504,Shock Corridor,101.0,en,0,1963-09-11,0.0,6.5,9.52088
4756,266331,Table For Five,121.0,en,8000000,1983-02-18,2439705.0,4.8,0.406505
4757,65170,Breaking the Silence: Truth and Lies in the War on Terror,50.0,en,0,2003-09-21,0.0,8.0,0.102147
4758,21874,Looker,94.0,en,0,1981-10-30,0.0,5.7,1.457778
4759,11627,Münchhausen,134.0,de,0,1943-03-05,0.0,6.8,1.766023
4760,15419,Kabhi Haan Kabhi Naa,158.0,hi,0,1993-01-01,0.0,7.2,0.938742
4761,46992,Hilary and Jackie,121.0,en,0,1998-12-30,0.0,6.5,6.387602
4762,40852,American Bandits: Frank and Jesse James,88.0,en,0,2010-05-18,0.0,3.8,0.414768
4763,27105,Day of the Evil Gun,95.0,en,0,1968-03-01,0.0,6.6,0.372015
4764,373348,Author: The JT LeRoy Story,110.0,en,0,2016-01-22,0.0,6.2,0.428899
4765,2267,The Last Mimzy,94.0,en,0,2007-02-09,27297451.0,5.9,6.183051
4766,41971,The Moderns,126.0,en,0,1988-04-15,0.0,5.6,0.928494
4767,84108,Alabama's Ghost,96.0,en,0,1973-02-02,0.0,4.0,0.026351
4768,96461,Dance Me Outside,84.0,en,0,1995-03-10,304852.0,7.0,0.499984
4769,43801,The Devil and Miss Jones,92.0,en,0,1941-04-11,0.0,7.2,0.837091
4770,47331,Black Kiss,133.0,ja,0,2004-10-01,0.0,5.9,0.167467
4771,52488,A More Perfect Union,111.0,en,0,1989-01-07,0.0,6.5,0.035522
4772,9927,The Ringer,94.0,en,0,2005-12-23,40442437.0,5.6,9.605509
4773,23668,"Fort Apache, the Bronx",125.0,en,0,1981-02-06,0.0,6.4,1.433116
4774,19128,"The 1,000 Eyes of Dr. Mabuse",99.0,de,0,1960-09-13,0.0,7.1,1.685889
4775,180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,88.0,en,500000,2012-10-04,0.0,7.1,0.582497
4776,13481,The Five Venoms,98.0,zh,0,1978-08-12,0.0,6.2,2.502956
4777,59897,Where the Boys Are '84,94.0,en,0,1984-04-06,10530000.0,4.6,0.168904
4778,322518,The Intruders,92.0,en,0,2015-02-24,0.0,4.7,3.139941
4779,27591,The People That Time Forgot,90.0,en,0,1977-07-06,0.0,5.4,13.5265
4780,16996,17 Again,102.0,en,20000000,2009-03-11,136267476.0,6.1,11.362762
4781,28026,Prey for Rock & Roll,104.0,en,0,2003-01-20,0.0,4.3,0.834421
4782,263524,Lewis Black: Old Yeller - Live at the Borgata,60.0,en,0,2013-08-24,0.0,6.6,0.548512
4783,21427,The Valet,85.0,en,0,2006-03-29,29326868.0,6.0,7.696023
4784,250852,The Notorious Mr. Bout,94.0,en,0,2014-01-17,0.0,4.8,0.154342
4785,136345,Ballerina,77.0,en,0,2006-08-31,0.0,8.0,0.428373
4786,54194,Koko: A Talking Gorilla,85.0,en,0,1978-10-01,0.0,6.2,0.435271
4787,21631,The Fallen Idol,95.0,en,0,1948-09-30,0.0,7.1,1.982942
4788,1921,Sweet November,119.0,en,40000000,2001-02-16,65754228.0,6.4,14.840318
4789,127040,Pick a Star,76.0,en,0,1937-03-21,0.0,4.0,0.506223
4790,81470,The Guy From Harlem,86.0,en,0,1977-09-01,0.0,6.0,1e-06
4791,11209,The Alamo,167.0,en,12000000,1960-10-23,7900000.0,6.5,4.73816
4792,449131,Aprel,,ru,0,,0.0,6.0,0.008903
4793,89403,Dear God No!,85.0,en,0,2011-10-21,0.0,3.4,0.576314
4794,10180,Flickering Lights,109.0,da,0,2000-11-03,0.0,7.1,2.553711
4795,160165,In the Name of...,102.0,pl,0,2013-09-06,0.0,6.4,4.891581
4796,11936,City of Women,149.0,it,0,1980-03-28,0.0,6.8,2.146237
4797,86772,The Black Raven,61.0,en,0,1943-05-31,0.0,5.3,0.43484
4798,20128,Life Is a Miracle,155.0,sr,8000000,2004-05-14,0.0,7.3,2.287296
4799,68927,Born to Be Wild,100.0,en,0,1995-03-31,0.0,5.0,1.315948
4800,121655,London,85.0,en,0,1994-06-03,0.0,5.0,0.112903
4801,55613,Careful,100.0,en,0,1992-09-30,0.0,7.8,0.160571
4802,34588,If I Were You,108.0,pt,0,2006-01-06,0.0,6.4,2.926799
4803,25716,Crows Zero II,133.0,ja,0,2009-04-11,0.0,7.3,4.668907
4804,105024,Stone Reader,127.0,en,0,2002-01-01,0.0,7.3,0.41558
4805,155852,The Moth,0.0,pl,0,1980-10-10,0.0,7.5,1e-06
4806,31048,Sweet Land,110.0,en,0,2005-10-21,0.0,6.1,6.185658
4807,291870,Dirty Grandpa,102.0,en,11500000,2016-01-21,94073028.0,5.7,16.290586
4808,268854,The Thin Yellow Line,95.0,es,0,2015-03-06,0.0,8.5,1.266903
4809,253065,Miss Granny,124.0,ko,0,2014-01-22,0.0,7.0,2.057505
4810,25741,The Flight Before Christmas,80.0,en,6100000,2008-09-22,0.0,5.4,2.481381
4811,430413,Six Degrees of Celebration 5,88.0,ru,0,2016-12-22,0.0,3.8,0.789132
4812,185579,A Sixth Part of the World,65.0,ru,0,1926-12-31,0.0,8.8,0.554905
4813,106605,Kept Husbands,76.0,en,0,1931-02-22,0.0,2.5,0.122458
4814,356294,25 April,85.0,en,0,2015-09-15,0.0,7.0,0.139972
4815,55873,Tarzan and the Leopard Woman,72.0,en,0,1946-01-01,0.0,5.7,2.360545
4816,24479,"Look, Up in the Sky: The Amazing Story of Superman",115.0,en,0,2006-06-12,0.0,6.9,1.110539
4817,60389,The Cook,130.0,hi,0,1972-04-07,0.0,6.5,0.125203
4818,87078,Suture,96.0,en,0,1993-09-14,102780.0,6.0,1.298224
4819,225499,Three Wise Fools,90.0,en,0,1946-09-26,0.0,5.0,0.354228
4820,31412,The Girl with the Red Scarf,90.0,tr,0,1978-01-01,0.0,7.9,1.148834
4821,10597,Kevin & Perry Go Large,82.0,en,0,2000-04-20,0.0,5.6,3.552442
4822,376951,Francis Bacon,55.0,en,0,1988-01-01,0.0,5.0,0.000308
4823,15493,Star Wreck: In the Pirkinning,103.0,fi,16398,2005-08-20,0.0,6.6,7.759197
4824,122325,The Rich Are Always with Us,71.0,en,0,1932-05-21,0.0,6.8,0.154659
4825,70989,Forgive Me,0.0,fr,0,2006-11-22,0.0,7.0,0.524187
4826,35138,Little Big Soldier,96.0,zh,25000000,2010-02-14,0.0,6.5,4.691882
4827,42170,Vengeance Is Mine,139.0,ja,0,1979-04-21,0.0,7.7,1.753258
4828,16555,Daddy's Little Girls,100.0,en,10000000,2007-02-14,31609243.0,6.6,6.063809
4829,190950,Having You,100.0,en,0,2013-01-01,0.0,4.5,0.935104
4830,332749,The Forecaster,100.0,en,0,2014-11-24,0.0,7.3,0.938255
4831,18047,Brian's Song,73.0,en,0,1971-11-30,0.0,7.1,2.624202
4832,121936,Happiness Never Comes Alone,110.0,fr,15000000,2012-06-27,0.0,6.2,4.143244
4833,14746,Streets of Fire,93.0,en,14500000,1984-06-01,8089290.0,6.6,6.958758
4834,24008,Monkey Business,97.0,en,0,1952-09-02,2000000.0,6.8,2.853852
4835,14196,Garden Party,88.0,en,0,2008-07-11,0.0,4.9,2.061031
4836,273,The White Sound,107.0,de,250000,2001-12-31,0.0,7.0,3.10114
4837,43143,The Crawling Eye,84.0,en,0,1958-07-07,0.0,4.7,0.93291
4838,354859,The Promise,130.0,en,0,2017-04-21,0.0,7.3,9.555114
4839,224404,Silent Youth,73.0,de,0,2012-06-01,0.0,3.8,1.534936
4840,303483,Les Héritiers,105.0,fr,0,2014-12-03,0.0,7.8,4.465918
4841,72100,The Big Cube,98.0,en,0,1969-04-30,0.0,4.0,0.157284
4842,49833,Ay Lav Yu,,tr,0,2010-03-12,0.0,6.0,0.950561
4843,31634,The Amazing Transparent Man,57.0,en,0,1960-02-01,0.0,4.1,1.492473
4844,111470,Billy the Kid,94.0,de,0,1941-05-30,0.0,3.6,0.628428
4845,12808,Nina's Heavenly Delights,94.0,en,0,2006-09-28,0.0,6.7,0.770878
4846,140668,Somewhere in Palilula,145.0,en,0,2012-04-20,0.0,5.0,0.04619
4847,38577,The Old Man and the Sea,20.0,ru,0,1999-07-03,0.0,7.9,2.295286
4848,156908,Täynnä tarmoa,0.0,fi,0,2009-03-01,0.0,8.0,0.046516
4849,158895,This Is Martin Bonner,83.0,en,0,2013-06-28,0.0,6.6,0.553315
4850,258751,For a Handful of Kisses,98.0,es,0,2014-05-16,0.0,5.4,1.792419
4851,83235,There Once Was a Singing Blackbird,77.0,ka,0,1970-01-01,0.0,5.8,0.092543
4852,57100,Double Vision,112.0,zh,0,2002-10-17,0.0,6.2,1.462804
4853,147698,Crulic - The Path to Beyond,73.0,fr,292,2011-10-21,0.0,7.3,1.179559
4854,214219,iNumber Number,96.0,en,747487,2013-09-12,0.0,4.6,0.577547
4855,136801,Back from Hell,95.0,en,0,2012-10-16,0.0,3.9,0.441613
4856,416499,The Rolling Stones - Havana Moon,116.0,en,0,2016-09-23,0.0,7.0,0.403823
4857,23223,Normal Life,101.0,en,0,1996-01-26,0.0,6.8,0.881187
4858,62425,Talking Funny,50.0,en,0,2011-04-22,0.0,7.3,1.102216
4859,54861,Freedom Strikes a Blow,90.0,cn,0,1973-12-31,0.0,7.5,0.070658
4860,169066,Blindfold,102.0,en,0,1965-12-22,0.0,6.5,0.416396
4861,172475,Mrs. Pollifax: Spy,110.0,en,0,1971-05-21,0.0,7.5,0.64703
4862,125103,Who the Hell Is Juliette?,91.0,en,0,1997-09-05,0.0,5.5,0.100488
4863,418992,Lewis Black: Black to the Future,50.0,en,0,2016-10-07,0.0,6.0,0.089949
4864,47250,The Big House,87.0,en,0,1930-06-14,0.0,5.5,0.267404
4865,125498,Kids World,93.0,en,0,2001-12-07,0.0,4.3,0.683109
4866,66120,The Monk,101.0,fr,11000000,2011-07-12,807535.0,5.8,8.888718
4867,33670,Up the Academy,87.0,en,0,1980-06-06,0.0,6.1,1.987499
4868,257,Oliver Twist,130.0,en,50000000,2005-09-23,42093706.0,6.7,12.369935
4869,46857,Somnambulance,129.0,en,0,2003-09-19,0.0,5.3,0.353023
4870,246308,Master of the Universe,88.0,en,0,2013-11-07,0.0,6.9,0.911924
4871,78282,Paul dans sa vie,103.0,en,0,2006-05-03,0.0,4.8,0.078565
4872,36888,Schoolgirl Report Part 1: What Parents Don't Think Is Possible,90.0,de,0,1970-10-23,0.0,4.6,1.700458
